"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
28 Jan 2026 07:30:00.000,11098.858610,-32255.139039,13222.289101,-0.774710,-2.543513,-0.982131
28 Jan 2026 07:30:10.000,11091.091398,-32280.563966,13212.462410,-0.778731,-2.541471,-0.983206
28 Jan 2026 07:30:20.000,11083.284003,-32305.968458,13202.624977,-0.782747,-2.539426,-0.984279
28 Jan 2026 07:30:30.000,11075.436467,-32331.352485,13192.776825,-0.786759,-2.537378,-0.985350
28 Jan 2026 07:30:40.000,11067.548835,-32356.716018,13182.917977,-0.790767,-2.535327,-0.986419
28 Jan 2026 07:30:50.000,11059.621152,-32382.059025,13173.048456,-0.794769,-2.533273,-0.987485
28 Jan 2026 07:31:00.000,11051.653461,-32407.381476,13163.168283,-0.798768,-2.531216,-0.988549
28 Jan 2026 07:31:10.000,11043.645806,-32432.683342,13153.277480,-0.802762,-2.529156,-0.989611
28 Jan 2026 07:31:20.000,11035.598233,-32457.964591,13143.376071,-0.806752,-2.527093,-0.990670
28 Jan 2026 07:31:30.000,11027.510785,-32483.225195,13133.464077,-0.810737,-2.525027,-0.991728
28 Jan 2026 07:31:40.000,11019.383505,-32508.465123,13123.541520,-0.814718,-2.522958,-0.992783
28 Jan 2026 07:31:50.000,11011.216440,-32533.684345,13113.608422,-0.818694,-2.520886,-0.993836
28 Jan 2026 07:32:00.000,11003.009632,-32558.882830,13103.664806,-0.822666,-2.518811,-0.994887
28 Jan 2026 07:32:10.000,10994.763126,-32584.060550,13093.710693,-0.826634,-2.516733,-0.995935
28 Jan 2026 07:32:20.000,10986.476966,-32609.217473,13083.746105,-0.830597,-2.514651,-0.996982
28 Jan 2026 07:32:30.000,10978.151197,-32634.353569,13073.771064,-0.834556,-2.512567,-0.998026
28 Jan 2026 07:32:40.000,10969.785862,-32659.468810,13063.785592,-0.838510,-2.510480,-0.999068
28 Jan 2026 07:32:50.000,10961.381006,-32684.563165,13053.789710,-0.842460,-2.508390,-1.000108
28 Jan 2026 07:33:00.000,10952.936673,-32709.636603,13043.783440,-0.846406,-2.506297,-1.001145
28 Jan 2026 07:33:10.000,10944.452907,-32734.689096,13033.766804,-0.850347,-2.504201,-1.002181
28 Jan 2026 07:33:20.000,10935.929753,-32759.720612,13023.739824,-0.854283,-2.502102,-1.003214
28 Jan 2026 07:33:30.000,10927.367254,-32784.731123,13013.702520,-0.858216,-2.500000,-1.004246
28 Jan 2026 07:33:40.000,10918.765456,-32809.720599,13003.654915,-0.862143,-2.497895,-1.005275
28 Jan 2026 07:33:50.000,10910.124401,-32834.689008,12993.597030,-0.866067,-2.495787,-1.006302
28 Jan 2026 07:34:00.000,10901.444135,-32859.636323,12983.528885,-0.869986,-2.493676,-1.007326
28 Jan 2026 07:34:10.000,10892.724702,-32884.562513,12973.450503,-0.873900,-2.491562,-1.008349
28 Jan 2026 07:34:20.000,10883.966145,-32909.467548,12963.361905,-0.877810,-2.489445,-1.009370
28 Jan 2026 07:34:30.000,10875.168510,-32934.351399,12953.263112,-0.881716,-2.487325,-1.010388
28 Jan 2026 07:34:40.000,10866.331840,-32959.214035,12943.154144,-0.885617,-2.485202,-1.011405
28 Jan 2026 07:34:50.000,10857.456179,-32984.055428,12933.035024,-0.889514,-2.483076,-1.012419
28 Jan 2026 07:35:00.000,10848.541573,-33008.875547,12922.905772,-0.893406,-2.480947,-1.013431
28 Jan 2026 07:35:10.000,10839.588064,-33033.674363,12912.766409,-0.897294,-2.478815,-1.014441
28 Jan 2026 07:35:20.000,10830.595699,-33058.451846,12902.616957,-0.901178,-2.476681,-1.015449
28 Jan 2026 07:35:30.000,10821.564519,-33083.207967,12892.457435,-0.905057,-2.474543,-1.016455
28 Jan 2026 07:35:40.000,10812.494571,-33107.942696,12882.287865,-0.908932,-2.472402,-1.017458
28 Jan 2026 07:35:50.000,10803.385898,-33132.656003,12872.108268,-0.912802,-2.470259,-1.018460
28 Jan 2026 07:36:00.000,10794.238545,-33157.347860,12861.918664,-0.916668,-2.468112,-1.019460
28 Jan 2026 07:36:10.000,10785.052555,-33182.018235,12851.719075,-0.920529,-2.465962,-1.020457
28 Jan 2026 07:36:20.000,10775.827973,-33206.667101,12841.509520,-0.924386,-2.463810,-1.021453
28 Jan 2026 07:36:30.000,10766.564844,-33231.294427,12831.290020,-0.928239,-2.461655,-1.022446
28 Jan 2026 07:36:40.000,10757.263211,-33255.900185,12821.060597,-0.932087,-2.459496,-1.023438
28 Jan 2026 07:36:50.000,10747.923119,-33280.484344,12810.821270,-0.935931,-2.457335,-1.024427
28 Jan 2026 07:37:00.000,10738.544613,-33305.046875,12800.572059,-0.939770,-2.455171,-1.025414
28 Jan 2026 07:37:10.000,10729.127735,-33329.587749,12790.312986,-0.943605,-2.453004,-1.026400
28 Jan 2026 07:37:20.000,10719.672532,-33354.106937,12780.044071,-0.947435,-2.450833,-1.027383
28 Jan 2026 07:37:30.000,10710.179047,-33378.604409,12769.765334,-0.951261,-2.448660,-1.028364
28 Jan 2026 07:37:40.000,10700.647324,-33403.080136,12759.476794,-0.955083,-2.446484,-1.029343
28 Jan 2026 07:37:50.000,10691.077408,-33427.534088,12749.178474,-0.958900,-2.444305,-1.030320
28 Jan 2026 07:38:00.000,10681.469343,-33451.966237,12738.870391,-0.962713,-2.442124,-1.031295
28 Jan 2026 07:38:10.000,10671.823173,-33476.376554,12728.552568,-0.966521,-2.439939,-1.032269
28 Jan 2026 07:38:20.000,10662.138943,-33500.765008,12718.225023,-0.970325,-2.437751,-1.033240
28 Jan 2026 07:38:30.000,10652.416697,-33525.131571,12707.887777,-0.974124,-2.435561,-1.034209
28 Jan 2026 07:38:40.000,10642.656479,-33549.476213,12697.540850,-0.977919,-2.433367,-1.035176
28 Jan 2026 07:38:50.000,10632.858333,-33573.798906,12687.184261,-0.981709,-2.431171,-1.036141
28 Jan 2026 07:39:00.000,10623.022305,-33598.099621,12676.818031,-0.985496,-2.428971,-1.037104
28 Jan 2026 07:39:10.000,10613.148438,-33622.378328,12666.442179,-0.989277,-2.426769,-1.038065
28 Jan 2026 07:39:20.000,10603.236777,-33646.634998,12656.056726,-0.993054,-2.424564,-1.039025
28 Jan 2026 07:39:30.000,10593.287366,-33670.869603,12645.661690,-0.996827,-2.422356,-1.039982
28 Jan 2026 07:39:40.000,10583.300249,-33695.082112,12635.257092,-1.000596,-2.420145,-1.040937
28 Jan 2026 07:39:50.000,10573.275470,-33719.272498,12624.842951,-1.004359,-2.417931,-1.041890
28 Jan 2026 07:40:00.000,10563.213075,-33743.440732,12614.419287,-1.008119,-2.415715,-1.042842
28 Jan 2026 07:40:10.000,10553.113107,-33767.586783,12603.986119,-1.011874,-2.413495,-1.043791
28 Jan 2026 07:40:20.000,10542.975611,-33791.710624,12593.543468,-1.015625,-2.411273,-1.044739
28 Jan 2026 07:40:30.000,10532.800631,-33815.812226,12583.091351,-1.019371,-2.409047,-1.045684
28 Jan 2026 07:40:40.000,10522.588212,-33839.891560,12572.629790,-1.023112,-2.406819,-1.046628
28 Jan 2026 07:40:50.000,10512.338397,-33863.948596,12562.158802,-1.026850,-2.404588,-1.047569
28 Jan 2026 07:41:00.000,10502.051232,-33887.983306,12551.678408,-1.030583,-2.402354,-1.048509
28 Jan 2026 07:41:10.000,10491.726760,-33911.995662,12541.188627,-1.034311,-2.400117,-1.049447
28 Jan 2026 07:41:20.000,10481.365026,-33935.985634,12530.689478,-1.038035,-2.397877,-1.050382
28 Jan 2026 07:41:30.000,10470.966075,-33959.953194,12520.180980,-1.041755,-2.395634,-1.051316
28 Jan 2026 07:41:40.000,10460.529950,-33983.898314,12509.663152,-1.045470,-2.393389,-1.052248
28 Jan 2026 07:41:50.000,10450.056697,-34007.820963,12499.136014,-1.049180,-2.391140,-1.053178
28 Jan 2026 07:42:00.000,10439.546360,-34031.721114,12488.599584,-1.052887,-2.388889,-1.054107
28 Jan 2026 07:42:10.000,10428.998982,-34055.598739,12478.053882,-1.056588,-2.386635,-1.055033
28 Jan 2026 07:42:20.000,10418.414609,-34079.453808,12467.498926,-1.060286,-2.384378,-1.055957
28 Jan 2026 07:42:30.000,10407.793284,-34103.286293,12456.934736,-1.063979,-2.382118,-1.056880
28 Jan 2026 07:42:40.000,10397.135053,-34127.096165,12446.361330,-1.067667,-2.379856,-1.057801
28 Jan 2026 07:42:50.000,10386.439960,-34150.883397,12435.778728,-1.071351,-2.377590,-1.058719
28 Jan 2026 07:43:00.000,10375.708049,-34174.647958,12425.186947,-1.075031,-2.375322,-1.059636
28 Jan 2026 07:43:10.000,10364.939364,-34198.389822,12414.586007,-1.078706,-2.373050,-1.060551
28 Jan 2026 07:43:20.000,10354.133950,-34222.108959,12403.975926,-1.082376,-2.370776,-1.061464
28 Jan 2026 07:43:30.000,10343.291852,-34245.805341,12393.356724,-1.086043,-2.368499,-1.062375
28 Jan 2026 07:43:40.000,10332.413113,-34269.478940,12382.728418,-1.089704,-2.366220,-1.063285
28 Jan 2026 07:43:50.000,10321.497779,-34293.129727,12372.091028,-1.093362,-2.363937,-1.064192
28 Jan 2026 07:44:00.000,10310.545894,-34316.757673,12361.444571,-1.097015,-2.361652,-1.065098
28 Jan 2026 07:44:10.000,10299.557502,-34340.362752,12350.789067,-1.100663,-2.359363,-1.066002
28 Jan 2026 07:44:20.000,10288.532647,-34363.944934,12340.124534,-1.104307,-2.357072,-1.066904
28 Jan 2026 07:44:30.000,10277.471375,-34387.504191,12329.450990,-1.107947,-2.354778,-1.067804
28 Jan 2026 07:44:40.000,10266.373730,-34411.040494,12318.768453,-1.111582,-2.352482,-1.068702
28 Jan 2026 07:44:50.000,10255.239755,-34434.553817,12308.076943,-1.115212,-2.350182,-1.069599
28 Jan 2026 07:45:00.000,10244.069496,-34458.044129,12297.376477,-1.118839,-2.347880,-1.070494
28 Jan 2026 07:45:10.000,10232.862998,-34481.511404,12286.667073,-1.122460,-2.345575,-1.071386
28 Jan 2026 07:45:20.000,10221.620303,-34504.955614,12275.948750,-1.126078,-2.343267,-1.072277
28 Jan 2026 07:45:30.000,10210.341458,-34528.376729,12265.221526,-1.129691,-2.340956,-1.073167
28 Jan 2026 07:45:40.000,10199.026507,-34551.774722,12254.485419,-1.133299,-2.338642,-1.074054
28 Jan 2026 07:45:50.000,10187.675493,-34575.149565,12243.740448,-1.136903,-2.336326,-1.074940
28 Jan 2026 07:46:00.000,10176.288462,-34598.501230,12232.986629,-1.140502,-2.334007,-1.075823
28 Jan 2026 07:46:10.000,10164.865459,-34621.829689,12222.223981,-1.144098,-2.331685,-1.076705
28 Jan 2026 07:46:20.000,10153.406526,-34645.134914,12211.452523,-1.147688,-2.329360,-1.077586
28 Jan 2026 07:46:30.000,10141.911710,-34668.416877,12200.672272,-1.151274,-2.327032,-1.078464
28 Jan 2026 07:46:40.000,10130.381055,-34691.675550,12189.883246,-1.154856,-2.324702,-1.079341
28 Jan 2026 07:46:50.000,10118.814605,-34714.910905,12179.085462,-1.158433,-2.322369,-1.080215
28 Jan 2026 07:47:00.000,10107.212405,-34738.122915,12168.278940,-1.162006,-2.320033,-1.081088
28 Jan 2026 07:47:10.000,10095.574499,-34761.311551,12157.463695,-1.165574,-2.317694,-1.081960
28 Jan 2026 07:47:20.000,10083.900931,-34784.476786,12146.639747,-1.169138,-2.315352,-1.082829
28 Jan 2026 07:47:30.000,10072.191748,-34807.618592,12135.807113,-1.172698,-2.313008,-1.083697
28 Jan 2026 07:47:40.000,10060.446992,-34830.736941,12124.965810,-1.176253,-2.310661,-1.084563
28 Jan 2026 07:47:50.000,10048.666708,-34853.831805,12114.115856,-1.179803,-2.308311,-1.085427
28 Jan 2026 07:48:00.000,10036.850942,-34876.903158,12103.257269,-1.183349,-2.305959,-1.086290
28 Jan 2026 07:48:10.000,10024.999737,-34899.950971,12092.390066,-1.186891,-2.303603,-1.087150
28 Jan 2026 07:48:20.000,10013.113139,-34922.975216,12081.514265,-1.190428,-2.301245,-1.088009
28 Jan 2026 07:48:30.000,10001.191191,-34945.975866,12070.629883,-1.193961,-2.298884,-1.088866
28 Jan 2026 07:48:40.000,9989.233939,-34968.952893,12059.736937,-1.197489,-2.296521,-1.089722
28 Jan 2026 07:48:50.000,9977.241427,-34991.906270,12048.835446,-1.201013,-2.294154,-1.090576
28 Jan 2026 07:49:00.000,9965.213699,-35014.835970,12037.925426,-1.204532,-2.291785,-1.091428
28 Jan 2026 07:49:10.000,9953.150801,-35037.741964,12027.006894,-1.208047,-2.289413,-1.092278
28 Jan 2026 07:49:20.000,9941.052776,-35060.624226,12016.079868,-1.211557,-2.287039,-1.093126
28 Jan 2026 07:49:30.000,9928.919670,-35083.482728,12005.144366,-1.215063,-2.284661,-1.093973
28 Jan 2026 07:49:40.000,9916.751527,-35106.317442,11994.200403,-1.218565,-2.282281,-1.094818
28 Jan 2026 07:49:50.000,9904.548391,-35129.128341,11983.247999,-1.222062,-2.279898,-1.095662
28 Jan 2026 07:50:00.000,9892.310308,-35151.915398,11972.287168,-1.225554,-2.277513,-1.096503
28 Jan 2026 07:50:10.000,9880.037322,-35174.678586,11961.317930,-1.229042,-2.275124,-1.097343
28 Jan 2026 07:50:20.000,9867.729477,-35197.417876,11950.340300,-1.232526,-2.272733,-1.098182
28 Jan 2026 07:50:30.000,9855.386819,-35220.133243,11939.354296,-1.236005,-2.270339,-1.099018
28 Jan 2026 07:50:40.000,9843.009391,-35242.824658,11928.359934,-1.239480,-2.267943,-1.099853
28 Jan 2026 07:50:50.000,9830.597239,-35265.492095,11917.357232,-1.242950,-2.265544,-1.100686
28 Jan 2026 07:51:00.000,9818.150407,-35288.135526,11906.346207,-1.246416,-2.263142,-1.101518
28 Jan 2026 07:51:10.000,9805.668940,-35310.754925,11895.326875,-1.249877,-2.260737,-1.102348
28 Jan 2026 07:51:20.000,9793.152883,-35333.350263,11884.299253,-1.253334,-2.258330,-1.103176
28 Jan 2026 07:51:30.000,9780.602279,-35355.921514,11873.263358,-1.256786,-2.255920,-1.104002
28 Jan 2026 07:51:40.000,9768.017175,-35378.468652,11862.219207,-1.260234,-2.253507,-1.104827
28 Jan 2026 07:51:50.000,9755.397614,-35400.991648,11851.166816,-1.263677,-2.251092,-1.105650
28 Jan 2026 07:52:00.000,9742.743641,-35423.490476,11840.106203,-1.267116,-2.248673,-1.106472
28 Jan 2026 07:52:10.000,9730.055301,-35445.965109,11829.037383,-1.270551,-2.246253,-1.107291
28 Jan 2026 07:52:20.000,9717.332639,-35468.415520,11817.960374,-1.273981,-2.243829,-1.108110
28 Jan 2026 07:52:30.000,9704.575700,-35490.841683,11806.875191,-1.277406,-2.241403,-1.108926
28 Jan 2026 07:52:40.000,9691.784527,-35513.243569,11795.781852,-1.280827,-2.238974,-1.109741
28 Jan 2026 07:52:50.000,9678.959166,-35535.621153,11784.680374,-1.284244,-2.236542,-1.110554
28 Jan 2026 07:53:00.000,9666.099662,-35557.974407,11773.570771,-1.287656,-2.234108,-1.111366
28 Jan 2026 07:53:10.000,9653.206059,-35580.303305,11762.453061,-1.291064,-2.231671,-1.112176
28 Jan 2026 07:53:20.000,9640.278402,-35602.607820,11751.327261,-1.294467,-2.229231,-1.112984
28 Jan 2026 07:53:30.000,9627.316736,-35624.887926,11740.193386,-1.297866,-2.226789,-1.113790
28 Jan 2026 07:53:40.000,9614.321105,-35647.143595,11729.051454,-1.301260,-2.224344,-1.114595
28 Jan 2026 07:53:50.000,9601.291555,-35669.374801,11717.901479,-1.304650,-2.221896,-1.115399
28 Jan 2026 07:54:00.000,9588.228129,-35691.581517,11706.743480,-1.308035,-2.219446,-1.116200
28 Jan 2026 07:54:10.000,9575.130874,-35713.763717,11695.577470,-1.311416,-2.216993,-1.117001
28 Jan 2026 07:54:20.000,9561.999832,-35735.921374,11684.403468,-1.314792,-2.214538,-1.117799
28 Jan 2026 07:54:30.000,9548.835051,-35758.054462,11673.221489,-1.318164,-2.212079,-1.118596
28 Jan 2026 07:54:40.000,9535.636573,-35780.162953,11662.031549,-1.321531,-2.209618,-1.119391
28 Jan 2026 07:54:50.000,9522.404444,-35802.246823,11650.833665,-1.324894,-2.207155,-1.120185
28 Jan 2026 07:55:00.000,9509.138709,-35824.306043,11639.627852,-1.328252,-2.204689,-1.120977
28 Jan 2026 07:55:10.000,9495.839412,-35846.340588,11628.414126,-1.331606,-2.202220,-1.121767
28 Jan 2026 07:55:20.000,9482.506599,-35868.350431,11617.192503,-1.334956,-2.199748,-1.122556
28 Jan 2026 07:55:30.000,9469.140314,-35890.335547,11605.963000,-1.338301,-2.197274,-1.123344
28 Jan 2026 07:55:40.000,9455.740601,-35912.295907,11594.725632,-1.341641,-2.194797,-1.124129
28 Jan 2026 07:55:50.000,9442.307507,-35934.231488,11583.480416,-1.344977,-2.192318,-1.124913
28 Jan 2026 07:56:00.000,9428.841075,-35956.142261,11572.227366,-1.348309,-2.189836,-1.125696
28 Jan 2026 07:56:10.000,9415.341350,-35978.028201,11560.966499,-1.351636,-2.187351,-1.126477
28 Jan 2026 07:56:20.000,9401.808378,-35999.889281,11549.697831,-1.354958,-2.184864,-1.127256
28 Jan 2026 07:56:30.000,9388.242202,-36021.725476,11538.421377,-1.358276,-2.182374,-1.128034
28 Jan 2026 07:56:40.000,9374.642869,-36043.536759,11527.137153,-1.361590,-2.179882,-1.128810
28 Jan 2026 07:56:50.000,9361.010422,-36065.323104,11515.845175,-1.364899,-2.177387,-1.129585
28 Jan 2026 07:57:00.000,9347.344908,-36087.084486,11504.545458,-1.368203,-2.174889,-1.130358
28 Jan 2026 07:57:10.000,9333.646369,-36108.820877,11493.238018,-1.371504,-2.172389,-1.131129
28 Jan 2026 07:57:20.000,9319.914852,-36130.532253,11481.922871,-1.374799,-2.169886,-1.131899
28 Jan 2026 07:57:30.000,9306.150402,-36152.218586,11470.600033,-1.378090,-2.167380,-1.132668
28 Jan 2026 07:57:40.000,9292.353062,-36173.879851,11459.269517,-1.381377,-2.164872,-1.133435
28 Jan 2026 07:57:50.000,9278.522879,-36195.516023,11447.931342,-1.384659,-2.162362,-1.134200
28 Jan 2026 07:58:00.000,9264.659896,-36217.127074,11436.585520,-1.387937,-2.159848,-1.134964
28 Jan 2026 07:58:10.000,9250.764160,-36238.712980,11425.232069,-1.391210,-2.157332,-1.135726
28 Jan 2026 07:58:20.000,9236.835714,-36260.273715,11413.871004,-1.394479,-2.154814,-1.136487
28 Jan 2026 07:58:30.000,9222.874604,-36281.809252,11402.502339,-1.397743,-2.152293,-1.137246
28 Jan 2026 07:58:40.000,9208.880875,-36303.319566,11391.126091,-1.401002,-2.149769,-1.138003
28 Jan 2026 07:58:50.000,9194.854571,-36324.804632,11379.742274,-1.404258,-2.147243,-1.138759
28 Jan 2026 07:59:00.000,9180.795737,-36346.264423,11368.350904,-1.407508,-2.144714,-1.139514
28 Jan 2026 07:59:10.000,9166.704419,-36367.698914,11356.951996,-1.410755,-2.142183,-1.140267
28 Jan 2026 07:59:20.000,9152.580662,-36389.108079,11345.545565,-1.413996,-2.139649,-1.141018
28 Jan 2026 07:59:30.000,9138.424509,-36410.491892,11334.131627,-1.417233,-2.137113,-1.141768
28 Jan 2026 07:59:40.000,9124.236008,-36431.850329,11322.710197,-1.420466,-2.134574,-1.142517
28 Jan 2026 07:59:50.000,9110.015201,-36453.183363,11311.281289,-1.423694,-2.132032,-1.143264
28 Jan 2026 08:00:00.000,9095.762134,-36474.490968,11299.844919,-1.426918,-2.129488,-1.144009
28 Jan 2026 08:00:10.000,9081.476853,-36495.773121,11288.401102,-1.430137,-2.126942,-1.144753
28 Jan 2026 08:00:20.000,9067.159402,-36517.029794,11276.949852,-1.433352,-2.124392,-1.145496
28 Jan 2026 08:00:30.000,9052.809826,-36538.260963,11265.491186,-1.436562,-2.121841,-1.146237
28 Jan 2026 08:00:40.000,9038.428170,-36559.466602,11254.025118,-1.439768,-2.119287,-1.146976
28 Jan 2026 08:00:50.000,9024.014480,-36580.646686,11242.551662,-1.442969,-2.116730,-1.147714
28 Jan 2026 08:01:00.000,9009.568799,-36601.801190,11231.070834,-1.446166,-2.114170,-1.148451
28 Jan 2026 08:01:10.000,8995.091174,-36622.930088,11219.582649,-1.449358,-2.111609,-1.149186
28 Jan 2026 08:01:20.000,8980.581649,-36644.033355,11208.087121,-1.452546,-2.109044,-1.149919
28 Jan 2026 08:01:30.000,8966.040269,-36665.110965,11196.584266,-1.455729,-2.106477,-1.150651
28 Jan 2026 08:01:40.000,8951.467080,-36686.162894,11185.074097,-1.458908,-2.103908,-1.151382
28 Jan 2026 08:01:50.000,8936.862126,-36707.189117,11173.556631,-1.462082,-2.101336,-1.152111
28 Jan 2026 08:02:00.000,8922.225452,-36728.189608,11162.031881,-1.465252,-2.098762,-1.152838
28 Jan 2026 08:02:10.000,8907.557103,-36749.164342,11150.499862,-1.468417,-2.096185,-1.153565
28 Jan 2026 08:02:20.000,8892.857125,-36770.113294,11138.960589,-1.471578,-2.093605,-1.154289
28 Jan 2026 08:02:30.000,8878.125563,-36791.036440,11127.414077,-1.474734,-2.091023,-1.155012
28 Jan 2026 08:02:40.000,8863.362461,-36811.933753,11115.860340,-1.477886,-2.088439,-1.155734
28 Jan 2026 08:02:50.000,8848.567865,-36832.805210,11104.299393,-1.481033,-2.085852,-1.156454
28 Jan 2026 08:03:00.000,8833.741820,-36853.650785,11092.731250,-1.484176,-2.083263,-1.157173
28 Jan 2026 08:03:10.000,8818.884370,-36874.470453,11081.155926,-1.487314,-2.080671,-1.157891
28 Jan 2026 08:03:20.000,8803.995561,-36895.264190,11069.573436,-1.490447,-2.078076,-1.158607
28 Jan 2026 08:03:30.000,8789.075439,-36916.031970,11057.983793,-1.493576,-2.075479,-1.159321
28 Jan 2026 08:03:40.000,8774.124047,-36936.773769,11046.387013,-1.496701,-2.072880,-1.160034
28 Jan 2026 08:03:50.000,8759.141432,-36957.489563,11034.783109,-1.499821,-2.070278,-1.160746
28 Jan 2026 08:04:00.000,8744.127638,-36978.179325,11023.172096,-1.502937,-2.067674,-1.161456
28 Jan 2026 08:04:10.000,8729.082711,-36998.843033,11011.553989,-1.506048,-2.065067,-1.162165
28 Jan 2026 08:04:20.000,8714.006696,-37019.480660,10999.928802,-1.509154,-2.062458,-1.162872
28 Jan 2026 08:04:30.000,8698.899637,-37040.092183,10988.296548,-1.512257,-2.059846,-1.163578
28 Jan 2026 08:04:40.000,8683.761580,-37060.677577,10976.657243,-1.515354,-2.057232,-1.164282
28 Jan 2026 08:04:50.000,8668.592570,-37081.236817,10965.010901,-1.518447,-2.054615,-1.164985
28 Jan 2026 08:05:00.000,8653.392652,-37101.769878,10953.357536,-1.521536,-2.051996,-1.165687
28 Jan 2026 08:05:10.000,8638.161872,-37122.276737,10941.697161,-1.524620,-2.049375,-1.166387
28 Jan 2026 08:05:20.000,8622.900274,-37142.757368,10930.029792,-1.527699,-2.046751,-1.167086
28 Jan 2026 08:05:30.000,8607.607904,-37163.211748,10918.355441,-1.530774,-2.044125,-1.167783
28 Jan 2026 08:05:40.000,8592.284807,-37183.639852,10906.674125,-1.533845,-2.041496,-1.168479
28 Jan 2026 08:05:50.000,8576.931028,-37204.041655,10894.985856,-1.536910,-2.038864,-1.169174
28 Jan 2026 08:06:00.000,8561.546613,-37224.417134,10883.290648,-1.539972,-2.036231,-1.169867
28 Jan 2026 08:06:10.000,8546.131605,-37244.766263,10871.588516,-1.543029,-2.033595,-1.170559
28 Jan 2026 08:06:20.000,8530.686052,-37265.089020,10859.879473,-1.546081,-2.030956,-1.171249
28 Jan 2026 08:06:30.000,8515.209998,-37285.385378,10848.163534,-1.549129,-2.028315,-1.171938
28 Jan 2026 08:06:40.000,8499.703487,-37305.655315,10836.440713,-1.552172,-2.025672,-1.172626
28 Jan 2026 08:06:50.000,8484.166566,-37325.898806,10824.711023,-1.555211,-2.023026,-1.173312
28 Jan 2026 08:07:00.000,8468.599280,-37346.115827,10812.974478,-1.558245,-2.020378,-1.173997
28 Jan 2026 08:07:10.000,8453.001674,-37366.306354,10801.231092,-1.561275,-2.017727,-1.174680
28 Jan 2026 08:07:20.000,8437.373792,-37386.470363,10789.480880,-1.564300,-2.015074,-1.175362
28 Jan 2026 08:07:30.000,8421.715681,-37406.607830,10777.723854,-1.567321,-2.012419,-1.176043
28 Jan 2026 08:07:40.000,8406.027386,-37426.718730,10765.960029,-1.570337,-2.009761,-1.176722
28 Jan 2026 08:07:50.000,8390.308951,-37446.803041,10754.189418,-1.573349,-2.007101,-1.177400
28 Jan 2026 08:08:00.000,8374.560423,-37466.860737,10742.412035,-1.576356,-2.004438,-1.178076
28 Jan 2026 08:08:10.000,8358.781846,-37486.891796,10730.627894,-1.579359,-2.001773,-1.178751
28 Jan 2026 08:08:20.000,8342.973265,-37506.896193,10718.837008,-1.582357,-1.999106,-1.179425
28 Jan 2026 08:08:30.000,8327.134727,-37526.873904,10707.039392,-1.585350,-1.996436,-1.180097
28 Jan 2026 08:08:40.000,8311.266276,-37546.824906,10695.235058,-1.588339,-1.993764,-1.180769
28 Jan 2026 08:08:50.000,8295.367958,-37566.749174,10683.424021,-1.591324,-1.991089,-1.181438
28 Jan 2026 08:09:00.000,8279.439817,-37586.646686,10671.606294,-1.594304,-1.988413,-1.182107
28 Jan 2026 08:09:10.000,8263.481900,-37606.517418,10659.781890,-1.597279,-1.985733,-1.182774
28 Jan 2026 08:09:20.000,8247.494251,-37626.361345,10647.950823,-1.600250,-1.983052,-1.183439
28 Jan 2026 08:09:30.000,8231.476917,-37646.178445,10636.113106,-1.603216,-1.980368,-1.184103
28 Jan 2026 08:09:40.000,8215.429941,-37665.968694,10624.268754,-1.606178,-1.977681,-1.184766
28 Jan 2026 08:09:50.000,8199.353370,-37685.732067,10612.417779,-1.609135,-1.974993,-1.185428
28 Jan 2026 08:10:00.000,8183.247249,-37705.468542,10600.560195,-1.612088,-1.972302,-1.186088
28 Jan 2026 08:10:10.000,8167.111623,-37725.178096,10588.696015,-1.615036,-1.969608,-1.186747
28 Jan 2026 08:10:20.000,8150.946538,-37744.860704,10576.825253,-1.617980,-1.966913,-1.187405
28 Jan 2026 08:10:30.000,8134.752038,-37764.516344,10564.947922,-1.620919,-1.964215,-1.188061
28 Jan 2026 08:10:40.000,8118.528171,-37784.144991,10553.064035,-1.623854,-1.961514,-1.188716
28 Jan 2026 08:10:50.000,8102.274979,-37803.746624,10541.173605,-1.626784,-1.958812,-1.189369
28 Jan 2026 08:11:00.000,8085.992510,-37823.321218,10529.276647,-1.629709,-1.956107,-1.190022
28 Jan 2026 08:11:10.000,8069.680809,-37842.868749,10517.373173,-1.632630,-1.953399,-1.190673
28 Jan 2026 08:11:20.000,8053.339920,-37862.389196,10505.463196,-1.635547,-1.950690,-1.191322
28 Jan 2026 08:11:30.000,8036.969890,-37881.882535,10493.546729,-1.638459,-1.947978,-1.191970
28 Jan 2026 08:11:40.000,8020.570764,-37901.348742,10481.623786,-1.641366,-1.945263,-1.192617
28 Jan 2026 08:11:50.000,8004.142586,-37920.787794,10469.694381,-1.644269,-1.942547,-1.193263
28 Jan 2026 08:12:00.000,7987.685404,-37940.199669,10457.758525,-1.647167,-1.939828,-1.193907
28 Jan 2026 08:12:10.000,7971.199261,-37959.584344,10445.816232,-1.650061,-1.937107,-1.194550
28 Jan 2026 08:12:20.000,7954.684204,-37978.941794,10433.867516,-1.652950,-1.934383,-1.195192
28 Jan 2026 08:12:30.000,7938.140278,-37998.271998,10421.912388,-1.655835,-1.931657,-1.195833
28 Jan 2026 08:12:40.000,7921.567528,-38017.574933,10409.950864,-1.658715,-1.928929,-1.196472
28 Jan 2026 08:12:50.000,7904.966000,-38036.850575,10397.982954,-1.661590,-1.926199,-1.197110
