Frame_Time_Budget_s,Frame_Energy_Budget_j
9.595509281759696,4.3419171786750566
9.600495415520607,4.344173377819426
9.606011193043898,4.346669237963841
9.611218426751943,4.349025483664411
9.61609141732707,4.351230486115867
9.62148712623326,4.35367201584634
9.626293116040912,4.35584670080502
9.631596127219613,4.35824628530428
9.636584457035124,4.3605034781517205
9.641246481026396,4.362613019340231
9.646387579973478,4.364939339411374
9.651218332340125,4.367125229296965
9.655724659974481,4.369164318707775
9.660680586105233,4.371406849059301
9.665330731324868,4.3735110151664776
9.669663308521638,4.375471483423611
9.674410803218379,4.377619699654118
9.678858523059949,4.379632269348853
9.683000271763675,4.381506388722661
9.687516335165862,4.383549883516956
9.691740230775507,4.385461173931039
9.695661998238652,4.387235752957432
9.699937219418969,4.389170267920674
9.703917855114359,4.390980790119386
9.707812859102741,4.392800716229591
9.71141102268194,4.3945387944779
9.715330814610901,4.396502072773835
9.71896359620754,4.398402949919325
9.72230503681452,4.400229327477161
9.725937153196123,4.402309901480855
9.729284932943994,4.404340772558298
9.732533399605746,4.406431434905434
9.735505461944241,4.408468366432248
9.738724783659398,4.410827365566433
9.74167244700651,4.4131743581845
9.744513467603024,4.415638740894286
9.747093951757702,4.41809172472181
9.749872920809905,4.421001148821678
9.75239516716276,4.423981532863294
9.754804641852255,4.427207689515696
9.756973372007383,4.430526697328689
9.759286488688568,4.434604988200046
9.761361153854272,4.438971898918324
9.763318705308233,4.443925842134265
9.765059681093732,4.449290070463915
9.766887526233813,4.456261625930544
9.768496612611672,4.464277570882684
9.769985835269333,4.474121748329675
9.771284912759446,4.485788795792643
9.772609566918037,4.604830295454385
9.7737394275039,5.563558782963231
9.774747913389012,7.0319547592494045
9.775634397239507,9.437630776740614
9.77636479295133,13.787528914529544
9.777045287948294,27.576264236053735
9.777564802304685,102.0222544932308
9.777960255485645,9.72526447068881
9.778230854651085,4.664445257913796
9.778386632989752,4.205578676600754
9.778411664250102,4.204184897143957
9.778313056289095,4.204578784548667
9.778090234460892,4.2049661568912065
9.777771363292645,4.205288571165616
9.777281641762313,4.205591787744774
9.776688418882497,4.205826550822013
9.775972628090452,4.2060094192491295
9.775184976705692,4.206135257185113
9.774183408333949,4.206223147714138
9.773101452007069,4.206251533552382
9.771899025445826,4.206228746596515
9.770575813639368,4.206154654029411
9.769215043333517,4.206037255366251
9.767583544028946,4.2058575720311895
9.76590366733055,4.205631840138079
9.764107118026036,4.2053556969719645
9.762299721922684,4.205047375635413
9.760178924891774,4.20465796017017
9.758036139363515,4.204233215547806
9.755781069994582,4.203759662793286
9.753544202686355,4.203266119072528
9.750950818336127,4.202672352718308
9.748364133114457,4.202055164844328
9.745669544438478,4.201390703812701
9.743023674423114,4.200719081157491
9.739978516034098,4.199928151137436
9.736967986424151,4.199125600441123
9.733856484403033,4.198278330021027
9.73082557308457,4.197437310234908
9.727353339402448,4.196458132710252
9.723943804988718,4.195479433439872
9.720441786469266,4.194459151987964
9.717052335842428,4.193458569055786
9.713181150761466,4.19230160895418
9.709400112546376,4.1911572042599134
9.705758536688442,4.190043747137396
9.701605975538993,4.188760195724121
9.697570132816788,4.187500330974881
9.69369547134339,4.1862813279754585
9.689279836050648,4.184878224483099
9.685007386655867,4.183510062998441
9.680906913521847,4.182187858711594
9.676259309001267,4.18067783099806
9.671769004610374,4.1792088303433275
9.667210732418418,4.177708105497838
9.662849656575803,4.17626390871533
9.657924379516507,4.174623726182278
9.653427329989245,4.173117385858854
9.648377267817011,4.1714179319629965
9.643511131059517,4.169771414046253
9.638859924567882,4.168189952692751
9.633641239589341,4.166408812122831
9.628618008439478,4.164686104877547
9.623828912273567,4.163036681381438
9.618462810254169,4.1611824983443935
9.613303392434686,4.159392207169131
9.608398954576261,4.157684031907522
9.602907671887408,4.155765902205326
9.59792496808616,4.1540190318218
9.592362306420684,4.152063383031117
9.587031503230245,4.15018300199518
9.581982680683781,4.148397136129928
9.576333734984583,4.146393591158919
9.571232371454498,4.144579705051535
9.565535465712442,4.1425483630956235
9.56040706651781,4.14071627947804
9.554672410132385,4.1386613185686345
9.549514127774481,4.1368096936058665
9.543764935501963,4.134741057826606
9.538289685947724,4.132767085244774
9.533122543561566,4.130900714709392
9.527367338620312,4.128818171649044
9.522185209983842,4.126939395353169
9.51643813998517,4.124852903879565
9.511264885892079,4.122971151696285
9.505536216493894,4.1208850367075485
9.500382469818701,4.119004889618171
9.494681543340368,4.11692318268902
9.489557571686221,4.115049085234134
9.483893794801235,4.112975866425163
9.478810108769865,4.111112387329461
9.473191536359437,4.109051170653093
9.468158603295125,4.107202877532038
9.462595557370843,4.105158180583567
9.457624086783499,4.1033297662271
9.452424757634901,4.101416364740689
9.446941031973077,4.0993958157696575
9.4420713970328,4.097601519189087
9.436691391428962,4.095617612713284
9.43189540564888,4.093848669631733
9.426611558297582,4.0918992080532846
9.421899595151643,4.090160232010872
9.416987263798585,4.0883471963956675
9.411851256347797,4.086452018297663
9.40728157674009,4.084765274608495
9.402273299845339,4.082917790668063
9.397812174085312,4.081272000374963
9.39317890508469,4.079563781618954
9.388345042469755,4.077782633384543
9.384063898121012,4.076206029727954
9.37937275326344,4.074479651300563
9.375221548771515,4.072953729674216
9.370920982431226,4.07137457454657
9.366425242489948,4.069724505973701
9.36247546054629,4.068277824654777
9.358378785180069,4.066778835690901
9.354131669601013,4.0652277870532245
9.350391200510424,4.063864267716704
9.346321470500033,4.0623841066923285
9.342731270832184,4.061081003502005
9.339038899194039,4.059744301144213
9.335221570976222,4.0583669132775535
9.33187063113196,4.057160975463355
9.328435947452341,4.055929272173222
9.324891773367028,4.05466341806621
9.321797943658153,4.053563014977148
9.318636179703923,4.052443575065632
9.315552004657158,4.051357206336507
9.312384775049487,4.050246447868378
9.309648589908846,4.049294247367851
9.306849392543295,4.048325427560198
9.303997033009345,4.047346212764829
9.30152930849521,4.0465061445237795
9.29902813913412,4.045662201394724
9.296495855815484,4.0448177076208
9.294310472846037,4.044096594408228
9.292116141145586,4.043382176058504
9.29001604800255,4.042708795422673
9.287916803415957,4.042047728095185
9.286131288653655,4.04149667012158
9.284356368115667,4.040961172586943
9.282581777039267,4.040439017580883
9.28110924015809,4.040022223075752
9.279644972882844,4.03961997385918
9.278280943733204,4.039262046765338
9.276967010809605,4.038938452921902
9.275891218033582,4.038693129150757
9.274862722507713,4.038479819484458
9.273900941943042,4.038309532461719
9.273135491861213,4.038199506775629
9.27244099207731,4.038131898361341
9.271854625503837,4.038112891181102
9.27135920277034,4.038147027962924
9.271020642018025,4.03822462823989
9.27077341682301,4.038354158176125
9.27063766546171,4.0385341455398
9.270597523905877,4.03876986603243
9.270687672010244,4.039037718941544
9.270876390172115,4.039361401062527
9.271201016189044,4.039760123699582
9.271600005691994,4.040166403885015
9.272123099314586,4.040639953538674
9.27276106814909,4.041166468270227
9.273562116429517,4.041779761942076
9.274379174466105,4.042375040622805
9.27534729657324,4.043050294514505
9.276430938765836,4.04377926753979
9.277689614929876,4.044601097641096
9.278932748594515,4.045390881349185
9.280341326779467,4.046268015574424
9.28193166824057,4.047243006105029
9.283480692372883,4.0481740840813645
9.285198040764271,4.04919435012619
9.2870292493024,4.050268719606022
9.289082160130178,4.05145845058704
9.291020309576114,4.052571583180501
9.293159608752777,4.053789608324669
9.295544099693402,4.055135523205831
9.297775125357326,4.056387077626948
9.300219676876715,4.05774970504687
9.302921705188657,4.059247055645048
9.305441511967363,4.060636477441156
9.308184062993067,4.062141866467566
9.311037488461924,4.063701773437064
9.314132215135242,4.065389315802424
9.317020192357289,4.066957099158868
9.320134404567344,4.0686442675167855
9.323535791279687,4.070481627480704
9.326676102062246,4.072174285382127
9.330063014789497,4.073996359332932
9.333752206079705,4.075976720160567
9.337138910773776,4.077792925417982
9.340786454266638,4.079746025248986
9.344743986093347,4.081862254937767
9.34837016505486,4.083800255679727
9.3522662982662,4.0858805314467554
9.356471215031876,4.088124836765041
9.360327780412018,4.090181935442937
9.364458436038756,4.092384667746167
9.36888860393161,4.094748718898823
9.37295424816166,4.096916876288705
9.377531834039171,4.099359618211545
9.381722571284524,4.101596273666462
9.38618900267964,4.1039814738433895
9.39099534242397,4.106549075497624
9.395363334993974,4.108885008827627
9.400289027337838,4.111520227466539
9.404769034202847,4.113920324094058
9.40953984374495,4.1164781779011035
9.414656214971265,4.119224082914802
9.419293043833312,4.1217166013703315
9.424501346762172,4.1245194948794355
9.429233514353635,4.127070247665285
9.43453721987399,4.129933549954115
9.439357848295508,4.132540076939288
9.444469570659496,4.135308418386913
9.449908544750619,4.138261560870038
9.454840714554411,4.140943514586647
9.460345244435015,4.143943906597458
9.465335148434821,4.146669472084962
9.470909520209153,4.149721108207999
9.475950797918554,4.152488019988269
9.481583960902855,4.155586616428221
9.486668313540699,4.158391733244062
9.492348052842743,4.161532479343452
9.497467940525814,4.1643729783833985
9.503183204974073,4.167551558168377
9.508330668384263,4.170424419850404
9.514069714813294,4.1736361976543295
9.51923536464577,4.176537759490095
9.524986950417782,4.179778299404605
9.53016403368395,4.182706039885504
9.535915823363545,4.1859704097686095
9.54109555186732,4.188920897529089
9.546835803288545,4.192204403745724
9.5520095775535,4.1951742718712905
9.557726039227779,4.198471974849524
9.563166319465896,4.201623485746929
9.56828518360943,4.204601093937692
9.57395862548711,4.207917443857187
9.579051363390429,4.210899768433361
9.584685550178921,4.2136976771079855
9.58972960054579,4.215922783529034
9.595311454889744,4.218377289448384
9.60058978136704,4.220697799167551
9.605533803895094,4.222871335094681
9.61101246452429,4.225279913271709
9.61589821057576,4.227427828981256
9.621296892065795,4.229801245990402
9.626382732793862,4.2320371291244445
9.631136747099838,4.234127131736414
9.636389990344856,4.236436609873575
9.64133366020818,4.2386099905708265
9.64594395812175,4.2406368112872075
9.651028831455076,4.2428722691264555
9.655806835904691,4.24497281850157
9.660255757241048,4.246928693392764
9.665148064937833,4.249079493791491
9.669738412903053,4.251097543931793
9.674007682240697,4.252974438592304
9.678684100514781,4.255030327737448
9.683064585501823,4.256956116024015
9.687137012231199,4.258746472963153
9.691576687258056,4.260698282908439
9.695727961449963,4.262523303479623
9.699574472499547,4.264214341331676
9.70376565143569,4.266056905186138
9.707666705918655,4.267771921913917
9.711271584875751,4.269356731287905
9.715195151442577,4.271081644980868
9.718828124299367,4.272678805248219
9.722368589765312,4.274235296582741
9.725623196121383,4.275666115959239
9.72915718223258,4.277219758781433
9.732411887618593,4.278650621694369
9.735565049443526,4.280036843111879
9.738445000454739,4.281302953129311
9.741560126592642,4.282672452955315
9.744408058084211,4.283924486262964
9.747147062906418,4.285128632246591
9.749630131705578,4.28622026132929
